Movie_ID,Title,Year,Genre,index
36293,Revolver Rani,2014,Drama,1455
36294,Samrat & Co.,2014,Mystery/Thriller/Drama,1456
36295,Purani Jeans,2014,Romance/Drama,1457
36296,Kya Dilli Kya Lahore,2014,Social,1458
36297,Angry Young Man,2014,Action,1459
36298,Kahin Hai Mera Pyar,2014,Romance,1460
36299,Hawaa Hawaai,2014,Drama,1461
36300,Khwaabb,2014,Romance/Drama,1462
36301,Koyelaanchal,2014,Action,1463
36302,Manjunath,2014,Drama,1464
36303,Mastram,2014,Adult,1465
36304,Yeh Hai Bakrapur,2014,Comedy,1466
36305,The Xposé,2014,Thriller,1467
36306,Children of War,2014,Drama,1468
36307,M3 - Midsummer Midnight Mumbai,2014,Mystery,1469
36308,Heropanti,2014,Romance/Action,1470
36309,CityLights,2014,Drama,1471
36310,Kuku Mathur Ki Jhand Ho Gayi,2014,Comedy,1472
36311,Filmistaan,2014,Comedy,1473
36312,Holiday: A Soldier Is Never Off Duty,2014,Action/Thriller,1474
36313,Fugly,2014,Comedy/Drama,1475
36314,Machhli Jal Ki Rani Hai,2014,Horror,1476
36315,Humshakals,2014,Comedy/Drama/Romance,1477
36316,Ek Villain,2014,Romance/Thriller,1478
36317,Bobby Jasoos,2014,Comedy/Drama,1479
36318,Lekar Hum Deewana Dil,2014,Romance/Comedy,1480
36319,Humpty Sharma Ki Dulhania,2014,Romance/Comedy,1481
36320,Hate Story 2,2014,Thriller,1482
36321,Bazaar-E-Husn,2014,Drama,1483
36322,Riyasat,2014,Drama/Action,1484
36323,Amit Sahni Ki List,2014,Romance/Comedy,1485
36324,Pizza,2014,Horror,1486
36325,Kick,2014,Action/Comedy,1487
36326,Entertainment,2014,Comedy,1488
36327,Singham Returns,2014,Action,1489
36328,Life is Beautiful!,2014,Romance,1490
36329,Mad About Dance,2014,Dance,1491
36330,Mardaani,2014,Drama/Action,1492
36331,Mumbhai Connection,2014,Comedy,1493
36332,Raja Natwarlal,2014,Thriller,1494
36333,Mary Kom,2014,Drama,1495
36334,Creature,2014,Horror,1496
36335,Finding Fanny,2014,Comedy/Drama,1497
36336,Daawat-e-Ishq,2014,Comedy/Drama,1498
36337,Khoobsurat,2014,Romance/Comedy,1499
36338,3 A.M.,2014,Horror,1500
36339,Chaarfutiya Chhokare,2014,Thriller,1501
36340,Desi Kattey,2014,Drama/Action,1502
36341,Meinu Ek Ladki Chaahiye,2014,Social satire,1503
36342,Balwinder Singh Famous Ho Gaya,2014,Comedy,1504
36343,Bang Bang!,2014,Action,1505
36344,Haider,2014,Drama,1506
36345,Spark,2014,Drama,1507
36346,Jigariyaa,2014,Romance,1508
36347,Ekkees Toppon Ki Salaami,2014,Political Satire,1509
36348,Tamanchey,2014,Crime/Romance,1510
36349,Mumbai 125 KM,2014,Horror,1511
36350,Sonali Cable,2014,Comedy/Drama,1512
36351,Happy New Year,2014,Action/Comedy,1513
36352,Fireflies,2014,Drama,1514
36353,Roar: Tigers of the Sunderbans,2014,Drama/Action,1515
36354,Super Nani,2014,Drama,1516
36355,Rang Rasiya,2014,Drama,1517
36356,A Decent Arrangement,2014,Drama,1518
36357,The Shaukeens,2014,Comedy,1519
36358,6 - 5 = 2,2014,Found footage / Horror,1520
36359,Kill Dil,2014,Romance/Drama,1521
36360,Gollu Aur Pappu,2014,Comedy,1522
36361,Happy Ending,2014,Romance/Comedy,1523
36362,Titoo MBA,2014,Romance/Comedy,1524
36363,Wah Taj,2014,Drama,1525
36364,Hum Hai Teen Khurafaati,2014,Comedy,1526
36365,Ungli,2014,Drama,1527
36366,Zed Plus,2014,Drama,1528
36367,Zid,2014,Erotica/Thriller,1529
36368,Action Jackson,2014,Comedy,1530
36369,Bhopal: A Prayer for Rain,2014,Drama,1531
36370,Mumbai Delhi Mumbai,2014,Drama,1532
36371,Sulemani Keeda,2014,Social/Drama,1533
36372,Badlapur Boys,2014,Sports,1534
36373,Life Mein Twist Hai,2014,Drama/Romance,1535
36374,LUV...Phir Kabhie,2014,Drama,1536
36375,Main Aur Mr. Riight,2014,Comedy/Romance,1537
36376,Objection My God,2014,Comedy,1538
36377,Room - The Mystery,2014,Suspense/Thriller,1539
36378,PK,2014,Comedy/Drama,1540
36379,Ugly,2014,Thriller,1541
36390,International Hero,2015,Drama,1542
36391,Mumbai Can Dance Saala,2015,Thriller,1543
36392,Take It Easy,2015,Drama,1544
36393,Tevar,2015,Action/romance,1545
36394,Alone,2015,Horror,1546
36395,Crazy Cukkad Family,2015,Comedy,1547
36396,Sharafat Gayi Tel Lene,2015,Comedy/thriller,1548
36397,Baby,2015,Thriller,1549
36398,Dolly Ki Doli,2015,Romantic/comedy,1550
36399,Chal Guru Ho Ja Shuru,2015,Comedy,1551
36400,Hawaizaada,2015,Drama,1552
36401,Khamoshiyan: Silences Have Secrets,2015,Horror,1553
36402,Rahasya,2015,Mystery,1554
36403,Jai Jawaan Jai Kisaan,2015,Drama,1555
36404,Shamitabh,2015,Drama,1556
36405,MSG: The Messenger,2015,Action/drama,1557
36406,Roy,2015,Romance/thriller,1558
36407,Badlapur,2015,Action/thriller,1559
36408,Qissa,2015,Historical drama,1560
36409,Ab Tak Chhappan 2,2015,Crime/drama,1561
36410,Dum Laga Ke Haisha,2015,Comedy,1562
36411,Badmashiyaan,2015,Romantic comedy,1563
36412,Coffee Bloom,2015,Romance/drama,1564
36413,Dirty Politics,2015,Political drama,1565
36414,Hey Bro,2015,Comedy,1566
36415,NH10,2015,Thriller,1567
36416,Dilliwali Zaalim Girlfriend,2015,Comedy,1568
36417,Hunterrr,2015,Comedy,1569
36418,Barkhaa,2015,Romance,1570
36419,Detective Byomkesh Bakshy,2015,Thriller,1571
36420,Luckhnowi Ishq,2015,Romance,1572
36421,Dharam Sankat Mein,2015,Drama,1573
36422,Ek Paheli Leela,2015,Musical,1574
36423,Court,2015,Drama,1575
36424,Margarita with a Straw,2015,Drama,1576
36425,Mr. X,2015,Sci fi/thriller,1577
36426,NH-8 Road to Nidhivan,2015,Horror,1578
36427,"Ek Adbhut Dakshina Guru Dakshina
",2015,Dance/drama,1579
36428,Ishq Ke Parindey,2015,Romance,1580
36429,Kaagaz Ke Fools,2015,Comedy,1581
36430,Gabbar is Back,2015,Crime/action,1582
36431,Sabki Bajegi Band,2015,Thriller/drama,1583
36432,Kuch Kuch Locha Hai,2015,Comedy,1584
36433,Piku,2015,Comedy/drama,1585
36434,Bombay Velvet,2015,Crime/drama,1586
36435,Main Hoon Rajinikanth,2015,"Spoof, comedy, thriller",1587
36436,Tanu Weds Manu Returns,2015,Romance/comedy,1588
36437,I Love Desi,2015,Comedy,1589
36438,Ishqedarriyaan,2015,Drama,1590
36439,P Se PM Tak,2015,Comedy,1591
36440,Welcome 2 Karachi,2015,Comedy,1592
36441,Dil Dhadakne Do,2015,Drama,1593
36442,Mere Genie Uncle 3D,2015,Drama,1594
36443,Hamari Adhuri Kahani,2015,Romance/drama,1595
36444,ABCD 2,2015,Dance,1596
36445,Miss Tanakpur Haazir Ho ,2015,Comedy/drama,1597
36446,Uvaa,2015,Social/comedy,1598
36447,Bezubaan Ishq,2015,Romance,1599
36448,Guddu Rangeela,2015,Comedy,1600
36449,Second Hand Husband,2015,Drama,1601
36450,I Love NY,2015,Romance/drama,1602
36451,Thoda Lutf Thoda Ishq,2015,Romance/drama,1603
36452,Bajrangi Bhaijaan,2015,"Action, comedy, drama",1604
36453,Aisa Yeh Jahaan,2015,Drama,1605
36454,Masaan,2015,Drama,1606
36455,Drishyam,2015,Drama/thriller,1607
36456,Bangistan,2015,Comedy,1608
36457,Brothers,2015,Drama,1609
36458,Gour Hari Dastaan,2015,Drama,1610
36459,All Is Well,2015,Drama,1611
36460,Manjhi - The Mountain Man,2015,Drama,1612
36461,Rolling Dream,2015,Drama,1613
36462,Kaun Kitney Paani Mein,2015,Social/drama,1614
36463,Phantom,2015,Action/thriller,1615
36464,Welcome Back,2015,Romance/comedy,1616
36465,Hero,2015,Action/romance,1617
36466,Sorry Daddy,2015,Action/drama,1618
36467,Katti Batti,2015,Romance/comedy,1619
36468,Meeruthiya Gangster,2015,Crime/comedy,1620
36469,MSG-2:The Messenger,2015,Action/thriller,1621
36470,Kis Kisko Pyaar Karoon,2015,Comedy,1622
36471,Calendar Girls,2015,Drama,1623
36472,Bhaag Johnny,2015,Drama,1624
36473,Time Out,2015,Drama,1625
36474,Mumbhaii - The Gangster,2015,Crime/Drama,1626
36475,Singh Is Bliing,2015,Comedy,1627
36476,Talvar,2015,Thriller,1628
36477,Jazbaa,2015,Action/drama,1629
36478,Bumper Draw,2015,Comedy,1630
36479,Chinar Daastaan-E-Ishq,2015,Romantic/drama,1631
36480,Pyaar Ka Punchnama 2,2015,Comedy,1632
36481,Wedding Pullav,2015,Comedy,1633
36482,Shaandaar,2015,Romance/comedy,1634
36483,Titli,2015,Crime,1635
36484,Main Aur Charles,2015,Thriller,1636
36485,Once Upon A Time In Bihar,2015,Political,1637
36486,"Guddu Ki Gun
",2015,Comedy,1638
36487,Love Exchange,2015,Romance,1639
36488,Prithipal Singh... A Story,2015,Biopic,1640
36489,Four Pillars of Basement,2015,Thriller,1641
36490,Charlie Kay Chakkar Mein,2015,Crime/thriller,1642
36491,Yaara Silly Silly,2015,Romance,1643
36492,"Ranbanka
",2015,Action,1644
36493,Prem Ratan Dhan Payo,2015,Romance,1645
36494,X,2015,Anthology,1646
36495,Angry Indian Goddesses,2015,Drama,1647
36496,Tamasha,2015,Romance,1648
36497,Hate Story 3,2015,Adult/thriller,1649
36498,Kajarya,2015,Drama,1650
36499,The Silent Heroes,2015,Adventure,1651
36500,Bajirao Mastani,2015,Romance,1652
36501,Dilwale,2015,Action/romance,1653
36502,Monsoon Shootout,2016,Neo-noir,1654
36503,Wazir,2016,Thriller,1655
36504,Chalk n Duster,2016,Drama,1656
36505,Rebellious Flower,2016,Biopic,1657
36506,Airlift,2016,War/Thriller,1658
36507,Jugni,2016,Musical drama,1659
36508,Kyaa Kool Hain Hum 3,2016,Adult comedy,1660
36509,Saala Khadoos,2016,Sports,1661
36510,Mastizaade,2016,Adult comedy,1662
36512,Ghayal Once Again,2016,Action/drama,1663
36513,Fitoor,2016,Romance/drama,1664
36514,Sanam Re,2016,Romance,1665
36515,Direct Ishq,2016,Drama,1666
36516,Ishq Forever,2016,Drama,1667
36517,LoveShhuda,2016,Romance,1668
36518,Neerja,2016,Biopic/drama,1669
36519,Dhara 302,2016,Actiom/drama,1670
36520,"Aligarh
",2016,Biopic/drama,1671
36521,Bollywood Diaries,2016,Drama,1672
36522,Love Shagun,2016,Romance/comedy,1673
36523,Tere Bin Laden: Dead or Alive,2016,Comedy,1674
36524,Zubaan,2016,Drama,1675
36525,Jai Gangaajal,2016,Drama/comedy,1676
36526,Global Baba,2016,Satire,1677
36527,Teraa Surroor,2016,Action/thriller/romance,1678
36528,OK Mein Dhokhe,2016,Drama/thriller,1679
36529,Kapoor & Sons,2016,Drama/comedy,1680
36530,Rocky Handsome,2016,Action,1681
36560,Ki & Ka,2016,Romantic comedy,1682
36561,Love Games,2016,Thriller,1683
36562,The Blueberry Hunt,2016,Thriller,1684
36563,Kaafiron Ki Namaaz,2016,Drama,1685
36564,Fan,2016,Action/drama/thriller,1686
36565,Nil Battey Sannata,2016,Comedy/drama,1687
36566,Laal Rang,2016,Action,1688
36567,Santa Banta Pvt Ltd,2016,Comedy,1689
36569,Shortcut Safari,2016,"Adventure, drama",1690
36570,One Night Stand,2016,Thriller,1691
36571,Traffic,2016,Thriller,1692
36572,1920 London,2016,Horror,1693
36573,Murari the Mad Gentleman,2016,Comedy,1694
36574,Azhar,2016,Biopic,1695
36575,Buddha in a Traffic Jam,2016,Political drama,1696
36576,Khel Toh Ab Shuru Hoga,2016,Comedy,1697
36577,Dear Dad,2016,Drama,1698
36578,Kaptaan,2016,Comedy,1699
36579,Sarbjit,2016,Biopic,1700
36580,Phobia,2016,Thriller/horror,1701
36581,Veerappan,2016,Action/biopic,1702
36582,Fredrick,2016,Action,1703
36583,Waiting,2016,Drama,1704
36584,Housefull 3,2016,Comedy,1705
36585,Do Lafzon Ki Kahani,2016,Romantic,1706
36586,Dhanak,2016,Drama,1707
36587,Te3n,2016,Thriller,1708
36588,Udta Punjab,2016,Crime,1709
36589,Luv U Alia,2016,Romance,1710
36590,Raman Raghav 2.0,2016,Crime/thriller,1711
36591,Junooniyat,2016,Romance,1712
36592,7 Hours To Go,2016,Crime/thriller,1713
36593,A Scandall,2016,Adult,1714
36594,Rough Book,2016,Drama,1715
36595,Shorgul,2016,Political drama,1716
36596,Dil Toh Deewana Hai,2016,Comedy/romance,1717
36597,Sultan,2016,Sports/drama,1718
36598,Brahman Naman,2016,Comedy,1719
36599,Great Grand Masti,2016,Sex comedy/horror,1720
36600,Madaari,2016,Drama,1721
36601,Ishq Click,2016,Romance/drama,1722
36602,M Cream,2016,Road movie,1723
36603,Dishoom,2016,Action,1724
36604,Love Ke Funday,2016,Comedy,1725
36605,The Legend of Michael Mishra,2016,Romance/drama,1726
36606,Fever,2016,Thriller,1727
36607,Hai Apna Dil Toh Awara,2016,Comedy/Romance,1728
36608,Mohenjo Daro,2016,Period drama,1729
36609,Rustom,2016,Romance/thriller,1730
36610,Happy Bhaag Jayegi,2016,Comedy,1731
36611,Waarrior Savitri,2016,Action,1732
36612,A Flying Jatt,2016,Superhero/Action/comedy,1733
36613,Akira,2016,Action/drama,1734
36614,Yea Toh Two Much Ho Gayaa,2016,Action/drama,1735
36615,Island City,2016,Drama,1736
36616,Baar Baar Dekho,2016,Drama/Romance,1737
36617,Freaky Ali,2016,Comedy/sports,1738
36618,Ek Kahani Julie Ki,2016,Thriller,1739
36619,Raaz Reboot,2016,Horror,1740
36620,Pink,2016,Drama,1741
36621,Parched,2016,Drama,1742
36622,Banjo,2016,Comedy/drama,1743
36623,Days of Tafree,2016,Comedy,1744
36625,M.S. Dhoni: The Untold Story,2016,Biopic/sports,1745
36626,Mirzya,2016,Drama/romance,1746
36627,"MSG: The Warrior Lion Heart
",2016,Adventure,1747
36628,Tutak Tutak Tutiya,2016,Supernatural comedy,1748
36629,Anna ,2016,Biographical,1749
36630,Motu Patlu: King Of Kings,2016,Animation/comedy/adventure,1750
36631,Beiimaan Love,2016,Thriller,1751
36632,Saat Uchakkey,2016,Comedy,1752
36633,Fuddu,2016,Drama,1753
36634,Aakhir Kab Tak,2016,Social drama,1754
36635,[LOVE DAY pyaar Ka din],2016,Comedy thriller,1755
36636,Umrika,2016,Drama,1756
36637,31st October,2016,Drama/thriller,1757
36638,Shivaay,2016,Drama/action,1758
36639,Ae Dil Hai Mushkil,2016,Drama,1759
36640,Chaar Sahibzaade: Rise of Banda Singh Bahadur,2016,Animation,1760
36641,Dongari Ka Raja,2016,Action/thriller,1761
36642,Ishq Junoon,2016,Romantic/erotic,1762
36643,Rock On 2,2016,Drama,1763
36644,Tum Bin 2,2016,Romance,1764
36645,Force 2,2016,Action,1765
36646,"Dear Zindagi
",2016,Drama,1766
36647,Saansein,2016,Romantic/horror,1767
36648,"Moh Maya Money
",2016,Crime drama,1768
36649,Kahaani 2,2016,Thriller,1769
36650,Befikre,2016,Romance,1770
36651,Wajah Tum Ho,2016,Romance/drama,1771
36652,Dangal,2016,Biopic,1772
36653,Haraamkhor,2017,Comedy/Crime,1773
36654,Ok Jaanu,2017,Romance/Drama,1774
36655,Coffee with D,2017,Comedy/crime,1775
36656,Kaabil,2017,Action/thriller,1776
36657,Raees,2017,Crime/action,1777
36658,Hind Ka Napak Ko Jawab: MSG Lion Heart 2,2017,Action/drama,1778
36659,Jolly LLB 2,2017,Drama,1779
36660,"U, Me Aur Ghar",2017,Romance/Drama,1780
36661,Runningshaadi.com,2017,Comedy,1781
36662,The Ghazi Attack,2017,Action,1782
36663,Irada,2017,Thriller/drama,1783
36664,Chauhar,2017,Romance,1784
36665,Rangoon,2017,War/drama,1785
36666,Wedding Anniversary,2017,Romance/thriller,1786
36667,Mona Darling,2017,Thriller,1787
36668,Commando 2,2017,Action,1788
36669,Jeena Isi Ka Naam Hai,2017,Romance/drama,1789
36670,Badrinath Ki Dulhania,2017,Romance/comedy,1790
36671,Aa Gaya Hero,2017,Action/comedy,1791
36672,Trapped,2017,Drama/Thriller,1792
36673,Mantra,2017,Drama/Family,1793
36674,Machine,2017,Romance/thriller,1794
36675,Phillauri,2017,Romance/comedy,1795
36676,Bhanwarey,2017,Comedy,1796
36677,Anaarkali,2017,Drama,1797
36678,Naam Shabana,2017,Action/thriller,1798
36679,Poorna: Courage Has No Limit,2017,Adventure,1799
36680,Laali Ki Shaadi Mein Laaddoo Deewana,2017,Romance/drama,1800
36681,Mirza Juuliet,2017,Romance/action,1801
36682,Mukti Bhawan,2017,Drama,1802
36684,Begum Jaan,2017,Period drama,1803
36685,Romeo-N-Bullet,2017,Romance,1804
36686,Noor,2017,Comedy/drama,1805
36687,Ek Thi Rani Aisi Bhi,2017,Biopic,1806
36688,Maatr,2017,Thriller/drama,1807
36689,Ajab Singh Ki Gajab Kahani,2017,Thriller/drama,1808
36690,Mantostaan,2017,Anthology/drama,1809
36691,Meri Pyaari Bindu,2017,Romance,1810
36692,Sarkar 3,2017,Political crime thriller,1811
36693,Half Girlfriend,2017,Romance/drama,1812
36694,Jattu Engineer,2017,Comedy,1813
36695,Hindi Medium,2017,Comedy/drama,1814
36696,Chakallaspur,2017,Romance/drama,1815
36697,Sachin: A Billion Dreams,2017,Biopic,1816
36698,Thodi Thodi Si Manmaaniyan,2017,Romance/drama,1817
36699,A Death in the Gunj,2017,Crime/drama,1818
36700,Hanuman: Da' Damdaar,2017,Animation,1819
36701,Sweetiee Weds NRI,2017,Romance/comedy,1820
36702,Dobaara: See Your Evil,2017,Horror,1821
36703,Flat 211,2017,Suspense/Mystery,1822
36704,Dear Maya,2017,Thriller/drama,1823
36705,Raabta,2017,Romance/thriller,1824
36706,Behen Hogi Teri,2017,Romance/comedy,1825
36708,Love You Family,2017,Drama,1826
36709,G Kutta Se,2017,Drama,1827
36710,Bank Chor,2017,Comedy/Thriller,1828
36711,Tubelight,2017,Action/drama,1829
36712,Ek Haseena Thi Ek Deewana Tha,2017,Romance,1830
36713,Mom,2017,Thriller/drama,1831
36714,Guest Iin London,2017,Comedy,1832
36715,Jagga Jasoos,2017,Comedy/romance,1833
36716,Shab,2017,Drama,1834
36717,Lipstick Under My Burkha,2017,Sex/drama,1835
36718,Munna Michael,2017,Action/romance,1836
36719,Raag Desh : Birth Of A Nation,2017,Period drama/action,1837
36720,Indu Sarkar,2017,Drama,1838
36721,Mubarakan,2017,Comedy/romance,1839
36722,Gurgaon,2017,Neo-noir,1840
36723,Jab Harry Met Sejal,2017,Romance,1841
36724,Toilet: Ek Prem Katha,2017,Comedy/drama,1842
36725,Partition: 1947,2017,Drama,1843
36726,Bareilly Ki Barfi,2017,Comedy/romance,1844
36727,A Gentleman,2017,Action/romance,1845
36728,Babumoshai Bandookbaaz,2017,Action,1846
36729,Yadvi – The Dignified Princess,2017,Drama,1847
36730,Qaidi Band,2017,Musical/drama,1848
36731,"Baadshaho
",2017,Action/crime Thriller,1849
36732,Shubh Mangal Savdhan,2017,Drama/Comedy,1850
36733,Poster Boys,2017,Comedy,1851
36734,Daddy,2017,Crime/drama,1852
36735,Simran,2017,Drama,1853
36736,Lucknow Central,2017,Drama,1854
36737,Patel Ki Punjabi Shaadi,2017,Comedy/drama,1855
36738,Newton,2017,Dark comedy,1856
36739,Bhoomi,2017,Action/drama,1857
36740,The Final Exit,2017,Horror,1858
36741,JD,2017,Drama/thriller,1859
36742,Haseena Parkar,2017,Biographic,1860
36743,Judwaa 2,2017,Action/comedy,1861
36744,Tu Hai Mera Sunday,2017,Romantic comedy,1862
36745,Chef,2017,Comedy,1863
36746,Babuji Ek Ticket Bambai,2017,Social drama,1864
36747,Main Terrorist Nahi Hoon,2017,Action,1865
36748,Ranchi Diaries,2017,Drama/thriller,1866
36749,Secret Superstar,2017,Musical drama,1867
36750,Golmaal Again,2017,Comedy,1868
36751,Jia aur Jia,2017,Road film,1869
36752,Rukh,2017,Drama,1870
36754,The House Next Door,2017,Horror,1871
36755,Ribbon,2017,Drama,1872
36756,Shaadi Mein Zaroor Aana,2017,Romance/drama,1873
36757,Qarib Qarib Singlle,2017,Romance/comedy,1874
36758,The Window,2017,Suspense thriller,1875
36759,"Aksar 2
",2017,Thriller,1876
36760,Panchlait,2017,Romantic comedy,1877
36761,Tumhari Sulu,2017,Social/Comedy,1878
36762,Dil Jo Na Keh Saka,2017,Romantic drama,1879
36763,Julie 2,2017,Erotic thriller,1880
36764,Ajji,2017,Drama,1881
36765,Kadvi Hawa,2017,Drama/disaster,1882
36766,Saankal,2017,Drama,1883
36767,Tera Intezaar,2017,Romantic thriller,1884
36768,Firangi,2017,Comedy,1885
36769,Fukrey Returns,2017,Comedy,1886
36770,Game Over,2017,Suspense/thriller,1887
36771,Sallu ki Shaadi,2017,Comedy drama,1888
36773,Tiger Zinda Hai,2017,Action/drama,1889
36774,1921,2018,Horror,1890
36775,Kaalakaandi,2018,Dark comedy,1891
36776,Mukkabaaz,2018,Drama,1892
36777,My Birthday Song,2018,"Psychological,Thriller",1893
36778,Vodka Diaries,2018,"Suspense,Thriller",1894
36779,Nirdosh,2018,Thriller,1895
36780,Union Leader,2018,Drama,1896
36781,Padmaavat,2018,drama,1897
36782,Pad Man,2018,"Comedy,Drama",1898
36783,Love Per Square Foot,2018,"Romantic,Comedy",1899
36784,Aiyaary,2018,Drama,1900
36785,Kuchh Bheege Alfaaz,2018,Romance,1901
36786,Jaane Kyun De Yaaron,2018,Drama,1902
36787,Sonu Ke Titu Ki Sweety,2018,Drama,1903
36788,Welcome To New York,2018,Comedy,1904
36789,Pari,2018,Thriller,1905
36790,Veerey Ki Wedding,2018,Drama,1906
36791,Billu Ustaad,2018,Drama,1907
36792,Hate Story 4,2018,thriller,1908
36793,Dil Juunglee,2018,Romantic/ Comedy,1909
36794,3 Storeys,2018,Thriller,1910
36795,Note Pe Chot at 8/11,2018,Satire/ Comedy,1911
36796,Raid,2018,"Action, thriller",1912
36797,Raja Abroadiya,2018,Comedy,1913
36798,Hichki,2018,Drama,1914
36799,Pareshaan Parinda,2018,Thriller,1915
36800,Baa Baaa Black Sheep,2018,Comedy,1916
36801,Shaadi Teri Bajayenge Hum Band,2018,Comedy,1917
36802,Baaghi 2,2018,Action/Romance,1918
36803,Missing,2018,"Psychological,Thriller",1919
36804,Mercury,2018,Thriller,1920
36805,Zoo,2018,Drama,1921
36806,Beyond the Clouds,2018,Drama,1922
36807,Nanu Ki Jaanu,2018,Comedy,1923
36808,Daas Dev,2018,"Romantic,thriller",1924
36809,Ishq Tera,2018,Thriller,1925
36810,Our Heroes,2018,Action,1926
36811,102 Not Out,2018,Comedy,1927
36812,Omerta,2018,"Crime,Drama",1928
36813,Raazi,2018,Thriller,1929
36814,The Past,2018,"Horror,Thriller",1930
36815,Hope Aur Hum,2018,Drama,1931
36816,Falooda,2018,Comedy,1932
36817,Bhootwali Love Story,2018,"Horror,Comedy",1933
36818,High Jack,2018,Comedy,1934
36819,Khajoor Pe Atke,2018,Comedy,1935
36820,Parmanu: The Story Of Pokhran,2018,Action/drama,1936
36821,One Night Out,2018,"Suspense,thriller",1937
36822,Bioscopewala,2018,Drama,1938
36823,Veere Di Wedding,2018,"Romantic,comedy",1939
36824,Bhavesh Joshi Superhero,2018,Action,1940
36825,Phamous,2018,Drama/Action,1941
36826,Race 3,2018,Thriller,1942
36827,Sanju,2018,Biopic,1943
36828,Soorma,2018,Biopic,1944
36829,When Obama Loved Osama,2018,Comedy,1945
36830,Dhadak,2018,Drama,1946
36831,Ekta,2018,Horror/Thriller,1947
36832,"Saheb, Biwi Aur Gangster 3",2018,Drama,1948
36833,Nawabzaade,2018,"Romantic,Comedy",1949
36834,Fanney Khan,2018,"Musical,comedy",1950
36835,Mulk,2018,Drama,1951
36836,Brij Mohan Amar Rahe!,2018,"Crime,Comedy",1952
36837,Laxmi and Tikli Bomb,2018,Drama,1953
36838,Karwaan,2018,Comedy,1954
36839,Gold,2018,Sports/Drama,1955
36840,Satyameva Jayate,2018,Action/Thriller,1956
36841,Happy Phirr Bhag Jayegi,2018,Comedy,1957
36842,Genius,2018,,1958
36843,Yamla Pagla Deewana: Phir Se,2018,Comedy,1959
36844,Stree,2018,"Horror,Comedy",1960
36845,Paltan,2018,Action/War,1961
36846,Laila Majnu,2018,Drama/Romance,1962
36847,Gali Guleiyan,2018,"Psychological,drama",1963
36848,Halkaa,2018,Drama,1964
36849,Manmarziyaan,2018,Romantic/Drama,1965
36850,Love Sonia,2018,Drama,1966
36851,Turning Point,2018,Action/Drama/Musical,1967
36852,Bajra vs Burger,2018,Comedy,1968
36853,Kathor,2018,Drama,1969
36854,22 Days,2018,Drama,1970
36855,Mitron,2018,Comedy,1971
36856,Batti Gul Meter Chalu,2018,"Romance, Social,Drama",1972
36857,Manto,2018,Biographical,1973
36858,Ishqeria,2018,Romance,1974
36859,Sui Dhaaga,2018,"Romance, Social,Drama",1975
36860,Pataakha,2018,Drama,1976
36861,Loveyatri,2018,Romantic,1977
36862,Andhadhun,2018,thriller,1978
36863,Jalebi,2018,Romance,1979
36864,Helicopter Eela,2018,Drama,1980
36865,Maal road dilli,2018,Drama,1981
36866,FryDay,2018,Comedy,1982
36867,Tumbbad,2018,"Suspense,Thriller",1983
36868,Namaste England,2018,"romance,comedy",1984
36869,Badhaai Ho,2018,"romance,comedy",1985
36870,Baazaar,2018,Crime,1986
36871,5 Weddings,2018,"Comedy, Romance, Drama",1987
36872,Kaashi in Search of Ganga,2018,Suspense thriller,1988
36873,Dassehra,2018,"Action,Thriller",1989
36874,The Journey of Karma,2018,thriller,1990
36875,Lupt,2018,Horror,1991
36876,Jack and Dil,2018,Comedy,1992
36877,Mausam Ikrar Ke Do Pal Pyaar Ke,2018,"Romance,Family,Drama",1993
36878,Thugs of Hindostan,2018,action/adventure,1994
36879,Mohalla Assi,2018,Drama,1995
36880,Pihu,2018,Thriller,1996
36881,Hotel Milan,2018,Comedy,1997
36882,Bhaiaji Superhit,2018,Action/Comedy,1998
36883,Rajma Chawal,2018,Drama,1999
36884,Kedarnath,2018,Drama,2000
36885,PK Lele A Salesman,2018,Adult-comedy,2001
36886,Zero,2018,Comedy/drama,2002
36887,Simmba,2018,Action Comedy,2003
36888,Uri: The Surgical Strike,2019,Action,2004
36889,Battalion 609,2019,Action,2005
36890,The Accidental Prime Minister,2019,Biopic,2006
36891,Why Cheat India,2019,Drama,2007
36892,Fraud Saiyaan,2019,Comedy,2008
36893,Soni,2019,"Crime, Drama",2009
36894,72 Hours: Martyr Who Never Died,2019,"Biography,Drama",2010
36895,Bombairiya,2019,comedy,2011
36896,Rangeela Raja,2019,Comedy,2012
36897,The Lift Boy,2019,Drama/ Coming of Age,2013
36898,Thackeray,2019,Biographical,2014
36899,Manikarnika: The Queen of Jhansi,2019,Biographical,2015
36900,Ek Ladki Ko Dekha Toh Aisa Laga,2019,Romance,2016
36901,The Fakir of Venice,2019,Drama,2017
36902,Gully Boy,2019,Biopic,2018
36903,Hum Chaar,2019,Drama,2019
36904,Total Dhamaal,2019,Comedy,2020
36905,Luka Chuppi,2019,"Romance, comedy",2021
36906,Sonchiriya,2019,"Crime,Drama",2022
36907,Badla,2019,Drama /Thriller,2023
36908,Hamid,2019,Drama,2024
36909,Photograph,2019,Drama,2025
36910,Milan Talkies,2019,Drama,2026
36911,Mere Pyare Prime Minister,2019,"Social ,Drama",2027
36912,Kesari,2019,Drama/historical,2028
36913,Mard Ko Dard Nahi Hota,2019,Action Comedy,2029
36914,Notebook,2019,Drama,2030
36915,Junglee,2019,Action,2031
